Country Code,Country,Region,Indicator Code,Indicator Name,Indicator Short Name,Category,Value Type,Year,Actual Value,Predicted Value,Forecast Type,Model,MAE,RMSE,R2 Score
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2009,2218.48541852977,2331.771534420084,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2010,3065.68348377765,2515.112754393951,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2011,3579.46442466152,2698.453974367876,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2012,3632.27254030331,2881.795194341743,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2013,3566.60284506078,3065.136414315668,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2014,3441.06808464008,3248.4776342895348,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2015,3288.22269725538,3431.8188542634016,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2016,3521.46943457574,3615.1600742373266,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2017,3798.88326174526,3798.5012942111935,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2018,3860.95353090726,3981.8425141851185,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2019,4106.94856160358,4165.183734158985,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2020,3853.70288774146,4348.524954132852,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2021,4287.17313995098,4531.866174106777,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2022,4730.83484836107,4715.207394080644,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2023,4876.30774512252,4898.548614054511,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2024,4925.43048751861,5081.889834028436,Historical Prediction,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2025,,5265.231054002303,Future Forecast,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2026,,5448.572273976228,Future Forecast,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2027,,5631.913493950095,Future Forecast,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2028,,5815.254713923961,Future Forecast,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2029,,5998.595933897886,Future Forecast,Linear Regression,237.93083190762766,328.18235654406925,0.9419584971306298
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2000,6.077,7.458916923076913,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2001,6.082,7.27714384615382,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2002,6.604,7.095370769230783,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2003,6.657,6.91359769230769,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2004,7.303,6.731824615384596,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2005,7.945,6.550051538461503,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2006,7.551,6.368278461538466,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2007,8.06,6.186505384615373,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2008,7.208,6.004732307692279,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2009,6.106,5.822959230769243,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2010,5.614,5.641186153846149,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2011,5.153,5.459413076923056,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2012,4.468,5.277640000000019,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2013,4.336,5.095866923076926,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2014,4.049,4.914093846153833,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2015,4.514,4.732320769230739,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2016,4.301,4.550547692307703,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2017,3.783,4.368774615384609,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2018,4.387,4.187001538461516,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2019,3.59,4.005228461538479,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2020,4.255,3.823455384615386,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2021,3.827,3.6416823076922924,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2022,3.462,3.459909230769199,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2023,3.308,3.2781361538461624,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2024,3.301,3.096363076923069,Historical Prediction,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2025,,2.9145899999999756,Future Forecast,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2026,,2.732816923076939,Future Forecast,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2027,,2.5510438461538456,Future Forecast,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2028,,2.369270769230752,Future Forecast,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2029,,2.187497692307659,Future Forecast,Linear Regression,0.6049680615384654,0.7838114777851231,0.7366103999683575
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2000,216077790.0,217042475.33230686,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2001,219097902.0,219922276.2446146,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2002,222088495.0,222802077.15692234,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2003,225048008.0,225681878.06923008,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2004,227926649.0,228561678.98153782,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2005,230871650.0,231441479.89384556,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2006,233951652.0,234321280.8061533,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2007,237062337.0,237201081.71846104,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2008,240157903.0,240080882.63076878,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2009,243220028.0,242960683.54307652,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2010,246305322.0,245840484.45538425,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2011,249470032.0,248720285.367692,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2012,252698525.0,251600086.27999973,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2013,255852467.0,254479887.19230747,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2014,258877399.0,257359688.1046152,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2015,261799249.0,260239489.01692295,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2016,264627418.0,263119289.9292307,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2017,267346658.0,265999090.84153843,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2018,269951846.0,268878891.75384617,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2019,272489381.0,271758692.66615295,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2020,274814866.0,274638493.5784607,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2021,276758053.0,277518294.49076843,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2022,278830529.0,280398095.4030762,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2023,281190067.0,283277896.3153839,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2024,283487931.0,286157697.22769165,Historical Prediction,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2025,,289037498.1399994,Future Forecast,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2026,,291917299.0523071,Future Forecast,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2027,,294797099.96461487,Future Forecast,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2028,,297676900.8769226,Future Forecast,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IDN,Indonesia,Southeast Asia,SP.POP.TOTL,Total Population,Population,Population,People,2029,,300556701.78923035,Future Forecast,Linear Regression,954811.8911998367,1138627.5574147194,0.9970026915485146
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2000,4.0094359104519,5.909908740446106,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2001,3.77929312235637,5.925009105353968,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2002,4.29715203929563,5.940109470261827,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2003,3.80585899528851,5.95520983516969,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2004,3.76725173477515,5.970310200077549,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2005,4.24634362031922,5.985410564985411,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2006,5.79652337561634,6.00051092989327,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2007,6.37288135593231,6.015611294801129,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2008,8.34926704907581,6.030711659708992,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2009,10.8823529411764,6.0458120246168505,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2010,11.9893899204244,6.060912389524713,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2011,8.91179336483371,6.076012754432572,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2012,9.47899691419801,6.091113119340434,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2013,10.0178784746102,6.106213484248293,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2014,6.66565671867899,6.121313849156156,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2015,4.90697344127256,6.136414214064015,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2016,4.94821634062141,6.151514578971877,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2017,3.32817337461298,6.166614943879736,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2018,3.9388264669163,6.181715308787599,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2019,3.72950573539129,6.196815673695458,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2020,6.62343677628535,6.21191603860332,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2021,5.13140747176369,6.227016403511179,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2022,6.69903414079852,6.2421167684190415,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2023,5.64914318907925,6.2572171333269,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2024,4.95303550973656,6.272317498234763,Historical Prediction,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2025,,6.287417863142622,Future Forecast,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2026,,6.302518228050484,Future Forecast,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2027,,6.317618592958343,Future Forecast,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2028,,6.332718957866202,Future Forecast,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,FP.CPI.TOTL.ZG,Inflation Annual %,Inflation,Economy,Percentage,2029,,6.347819322774065,Future Forecast,Linear Regression,1.9991163418529754,2.4366912810954657,0.0019930160226379057
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2000,12.9972363113479,17.213066580098314,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2001,12.5583796339108,17.44854904986431,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2002,14.2643839243147,17.68403151963031,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2003,14.9479138581734,17.91951398939625,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2004,17.8591249630479,18.15499645916225,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2005,19.6052466948335,18.39047892892819,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2006,21.2679414221966,18.625961398694187,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2007,20.7996997489032,18.861443868460185,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2008,24.0973572601391,19.096926338226126,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2009,20.4005193743564,19.332408807992124,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2010,22.4009332487945,19.56789127775812,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2011,24.5404113195713,19.803373747524063,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2012,24.534430661418,20.03885621729006,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2013,25.430861300519,20.274338687056,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
